total_sulfur_dioxide,chlorides,volatile_acidity,alcohol,style
79.0,0.035,0.29,11.4,1
190.0,0.06,0.3,9.2,1
173.0,0.051,0.51,9.7,1
135.0,0.049,0.51,10.0,1
79.0,0.035,0.29,11.4,1
141.0,0.048,0.29,10.3,1
213.0,0.051,0.35,9.9,1
121.0,0.040999999999999995,0.17,10.5,1
95.0,0.047,0.2,9.8,1
131.0,0.067,0.615,9.3,1
100.0,0.034,0.32,12.4,1
145.0,0.048,0.2,9.3,1
131.0,0.067,0.615,9.3,1
165.0,0.048,0.23,9.5,1
45.0,0.034,0.27,10.5,1
45.0,0.034,0.27,10.5,1
99.0,0.032,0.44,12.8,1
142.0,0.045,0.34,10.8,1
127.0,0.057,0.26,10.0,1
170.0,0.045,0.17,11.8,1
127.0,0.057,0.26,10.0,1
170.0,0.045,0.17,11.8,1
108.0,0.036000000000000004,0.17,12.0,1
138.0,0.025,0.43,12.6,1
70.0,0.026000000000000002,0.315,11.9,1
28.0,0.027000000000000003,0.17,10.6,1
240.0,0.08199999999999999,0.34,9.2,1
240.0,0.059000000000000004,0.33,10.0,1
97.0,0.038,0.12,9.2,1
103.0,0.039,0.13,9.3,1
144.0,0.055,0.18,10.2,1
148.0,0.054000000000000006,0.16,10.2,1
154.0,0.06,0.26,8.7,1
163.0,0.05,0.32,10.7,1
119.0,0.048,0.3,12.1,1
152.0,0.05,0.16,9.5,1
118.0,0.027999999999999997,0.27,11.2,1
95.0,0.034,0.16,12.0,1
152.0,0.05,0.16,9.5,1
119.0,0.048,0.3,12.1,1
163.0,0.05,0.32,10.7,1
228.0,0.048,0.44,8.8,1
135.0,0.052000000000000005,0.2,10.8,1
138.0,0.026000000000000002,0.29,13.1,1
93.0,0.035,0.39,12.5,1
131.0,0.045,0.36,11.7,1
131.0,0.045,0.36,11.7,1
135.0,0.045,0.36,11.6,1
111.0,0.043,0.2,11.3,1
93.0,0.035,0.39,12.5,1
103.0,0.025,0.2,11.4,1
117.0,0.036000000000000004,0.235,12.2,1
160.0,0.07400000000000001,0.965,11.7,1
211.0,0.053,0.2,10.4,1
211.0,0.053,0.2,10.4,1
211.0,0.053,0.2,10.4,1
157.0,0.083,0.24,9.1,1
70.0,0.034,0.3,12.2,1
157.0,0.083,0.24,9.1,1
176.0,0.066,0.4,9.4,1
178.0,0.065,0.4,9.4,1
211.0,0.053,0.2,10.4,1
189.0,0.047,0.25,9.2,1
183.0,0.046,0.26,9.4,1
107.0,0.033,0.37,13.5,1
151.0,0.053,0.35,9.4,1
83.0,0.027999999999999997,0.22,10.9,1
107.0,0.033,0.37,13.5,1
151.0,0.053,0.35,9.4,1
114.0,0.036000000000000004,0.31,11.4,1
125.0,0.036000000000000004,0.16,12.4,1
189.0,0.047,0.25,9.2,1
183.0,0.046,0.26,9.4,1
79.0,0.038,0.15,10.5,1
99.0,0.031,0.15,11.5,1
83.0,0.027999999999999997,0.22,10.9,1
123.0,0.04,0.2,10.8,1
148.0,0.038,0.17,8.9,1
151.0,0.039,0.18,8.9,1
184.0,0.042,0.27,9.4,1
153.0,0.049,0.32,12.2,1
100.0,0.025,0.26,12.1,1
128.0,0.03,0.3,10.9,1
109.0,0.026000000000000002,0.16,10.1,1
153.0,0.049,0.32,12.2,1
71.0,0.032,0.19,13.0,1
72.0,0.038,0.36,11.0,1
126.0,0.052000000000000005,0.17,10.8,1
71.0,0.032,0.19,13.0,1
148.0,0.052000000000000005,0.11,9.3,1
123.0,0.042,0.21,11.4,1
120.0,0.152,0.325,9.2,1
241.0,0.055999999999999994,0.4,9.9,1
150.0,0.044000000000000004,0.2,10.5,1
56.0,0.04,0.27,12.4,1
172.0,0.047,0.26,9.5,1
161.0,0.048,0.25,10.5,1
196.0,0.053,0.22,9.1,1
138.0,0.034,0.14,11.5,1
138.0,0.034,0.14,11.5,1
170.0,0.044000000000000004,0.26,11.2,1
140.0,0.05,0.22,10.8,1
186.0,0.064,0.45,9.4,1
73.0,0.031,0.17,11.0,1
112.0,0.048,0.44,11.3,1
117.0,0.040999999999999995,0.15,11.2,1
161.0,0.048,0.25,10.5,1
196.0,0.053,0.22,9.1,1
154.0,0.05,0.26,10.4,1
82.0,0.033,0.15,11.2,1
89.0,0.034,0.22,11.1,1
92.0,0.036000000000000004,0.37,11.2,1
98.0,0.036000000000000004,0.375,10.5,1
92.0,0.047,0.2,10.0,1
90.0,0.046,0.22,10.0,1
97.0,0.049,0.22,10.9,1
87.0,0.027999999999999997,0.22,10.9,1
82.0,0.033,0.15,11.2,1
86.0,0.035,0.2,11.7,1
144.0,0.033,0.31,10.0,1
210.0,0.16899999999999998,0.43,9.5,1
136.0,0.053,0.24,9.0,1
86.0,0.052000000000000005,0.23,10.0,1
154.0,0.040999999999999995,0.2,11.9,1
101.0,0.027999999999999997,0.16,10.6,1
101.0,0.047,0.21,11.0,1
143.0,0.027000000000000003,0.33,11.2,1
129.0,0.034,0.18,12.0,1
96.0,0.027000000000000003,0.29,12.6,1
143.0,0.027000000000000003,0.33,11.2,1
113.0,0.034,0.21,10.5,1
144.0,0.037000000000000005,0.21,10.2,1
101.0,0.047,0.21,11.0,1
90.0,0.027999999999999997,0.11,12.2,1
76.0,0.036000000000000004,0.15,12.3,1
101.0,0.027999999999999997,0.16,10.6,1
115.0,0.032,0.19,10.4,1
129.0,0.034,0.18,12.0,1
121.0,0.021,0.48,12.7,1
128.0,0.018000000000000002,0.23,10.6,1
108.0,0.027999999999999997,0.17,12.3,1
121.0,0.021,0.48,12.7,1
84.0,0.037000000000000005,0.15,11.4,1
161.0,0.028999999999999998,0.17,12.0,1
95.0,0.045,0.21,12.4,1
121.0,0.03,0.23,12.1,1
84.0,0.037000000000000005,0.15,11.4,1
135.0,0.04,0.22,10.7,1
162.0,0.045,0.15,9.3,1
138.0,0.027000000000000003,0.32,12.7,1
88.0,0.028999999999999998,0.37,11.7,1
64.0,0.039,0.25,10.7,1
94.0,0.033,0.21,11.8,1
125.0,0.039,0.24,9.9,1
81.0,0.047,0.475,13.4,1
114.0,0.032,0.28,12.8,1
87.0,0.033,0.4,12.8,1
101.0,0.042,0.41,10.5,1
84.0,0.032,0.2,11.5,1
25.0,0.04,0.22,10.5,1
132.0,0.032,0.36,13.0,1
138.0,0.035,0.285,12.4,1
148.0,0.040999999999999995,0.2,10.2,1
234.0,0.054000000000000006,0.42,9.0,1
153.0,0.038,0.16,12.0,1
68.0,0.044000000000000004,0.125,11.7,1
180.0,0.054000000000000006,0.44,10.0,1
218.0,0.055,0.31,10.3,1
234.0,0.054000000000000006,0.42,9.0,1
78.0,0.032,0.18,11.1,1
150.0,0.05,0.21,9.0,1
97.0,0.031,0.16,10.5,1
92.0,0.027999999999999997,0.22,11.9,1
155.0,0.036000000000000004,0.36,9.4,1
81.0,0.035,0.21,11.4,1
114.0,0.034,0.25,10.8,1
157.0,0.073,0.31,9.8,1
183.0,0.047,0.26,9.3,1
81.0,0.035,0.21,11.4,1
73.0,0.031,0.2,11.3,1
73.0,0.031,0.18,11.3,1
170.0,0.031,0.37,9.5,1
155.0,0.036000000000000004,0.36,9.4,1
92.0,0.027999999999999997,0.22,11.9,1
199.0,0.046,0.18,9.3,1
81.0,0.040999999999999995,0.14,11.4,1
81.0,0.040999999999999995,0.14,11.4,1
128.0,0.053,0.44,12.7,1
118.0,0.033,0.36,13.5,1
65.0,0.019,0.28,11.2,1
118.0,0.038,0.16,10.7,1
92.0,0.032,0.28,10.8,1
202.0,0.054000000000000006,0.39,10.5,1
137.0,0.013999999999999999,0.44,13.0,1
131.0,0.028999999999999998,0.22,10.8,1
118.0,0.046,0.22,9.1,1
196.0,0.038,0.25,10.1,1
59.0,0.027999999999999997,0.155,11.9,1
140.0,0.036000000000000004,0.31,12.0,1
140.0,0.036000000000000004,0.31,12.0,1
118.0,0.046,0.22,9.1,1
147.0,0.040999999999999995,0.21,11.6,1
59.0,0.027999999999999997,0.155,11.9,1
192.0,0.038,0.25,10.2,1
131.0,0.028999999999999998,0.22,10.8,1
66.0,0.027999999999999997,0.21,9.8,1
89.0,0.023,0.27,11.4,1
68.0,0.03,0.17,9.8,1
196.0,0.038,0.25,10.1,1
98.0,0.039,0.12,9.8,1
98.0,0.039,0.12,9.8,1
128.0,0.036000000000000004,0.29,10.7,1
111.0,0.022000000000000002,0.3,10.6,1
173.0,0.037000000000000005,0.26,9.3,1
98.0,0.039,0.12,9.8,1
128.0,0.036000000000000004,0.29,10.7,1
150.0,0.016,0.33,14.0,1
107.0,0.026000000000000002,0.29,11.0,1
107.0,0.026000000000000002,0.29,11.0,1
182.0,0.049,0.26,9.4,1
139.0,0.078,0.28,9.0,1
108.0,0.042,0.28,9.0,1
101.0,0.044000000000000004,0.2,10.0,1
109.0,0.040999999999999995,0.27,9.0,1
108.0,0.042,0.28,9.0,1
79.0,0.036000000000000004,0.29,12.4,1
123.0,0.042,0.35,11.3,1
86.0,0.034,0.12,12.0,1
94.0,0.031,0.12,11.7,1
101.0,0.044000000000000004,0.2,10.0,1
90.0,0.016,0.4,13.2,1
114.0,0.04,0.11,11.0,1
114.0,0.03,0.23,11.0,1
94.0,0.11199999999999999,0.38,9.2,1
113.0,0.021,0.38,13.0,1
128.0,0.044000000000000004,0.19,10.6,1
119.0,0.021,0.34,13.0,1
118.0,0.051,0.23,9.0,1
118.0,0.051,0.23,9.0,1
148.0,0.021,0.31,11.5,1
76.0,0.025,0.2,11.0,1
148.0,0.021,0.31,11.5,1
112.0,0.05,0.26,9.9,1
128.0,0.039,0.22,10.4,1
118.0,0.051,0.23,9.0,1
110.0,0.055999999999999994,0.19,9.9,1
162.0,0.045,0.14,11.0,1
124.0,0.026000000000000002,0.32,12.1,1
131.0,0.044000000000000004,0.23,9.7,1
131.0,0.044000000000000004,0.23,9.7,1
123.0,0.034,0.36,12.2,1
113.0,0.016,0.38,12.4,1
97.0,0.033,0.23,10.5,1
213.0,0.05,0.2,10.4,1
180.0,0.028999999999999998,0.26,12.0,1
28.0,0.037000000000000005,0.3,12.7,1
115.0,0.039,0.18,10.9,1
115.0,0.039,0.18,10.9,1
113.0,0.039,0.18,10.9,1
103.0,0.034,0.19,11.4,1
184.0,0.036000000000000004,0.16,11.0,1
178.0,0.032,0.27,12.6,1
152.0,0.034,0.37,11.6,1
130.0,0.038,0.2,10.5,1
113.0,0.039,0.18,10.9,1
113.0,0.039,0.18,10.9,1
119.0,0.037000000000000005,0.28,12.5,1
111.0,0.034,0.35,12.1,1
158.0,0.035,0.25,11.3,1
112.0,0.025,0.32,13.3,1
113.0,0.039,0.18,10.9,1
115.0,0.039,0.18,10.9,1
130.0,0.038,0.2,10.5,1
152.0,0.034,0.37,11.6,1
103.0,0.034,0.19,11.4,1
111.0,0.034,0.18,11.0,1
156.0,0.037000000000000005,0.3,12.1,1
184.0,0.036000000000000004,0.16,11.0,1
178.0,0.032,0.27,12.6,1
173.0,0.03,0.3,13.0,1
221.0,0.054000000000000006,0.2,8.8,1
218.0,0.061,0.25,9.5,1
105.0,0.028999999999999998,0.22,11.8,1
93.0,0.026000000000000002,0.25,12.2,1
105.0,0.042,0.13,10.7,1
67.0,0.04,0.45,11.0,1
104.0,0.02,0.32,11.4,1
105.0,0.042,0.13,10.7,1
135.0,0.035,0.34,12.0,1
121.0,0.037000000000000005,0.22,11.9,1
104.0,0.02,0.32,11.4,1
46.0,0.028999999999999998,0.32,11.8,1
88.0,0.046,0.27,10.6,1
133.0,0.05,0.74,9.7,1
67.0,0.04,0.45,11.0,1
105.0,0.042,0.13,10.7,1
152.0,0.045,0.22,11.0,1
118.0,0.024,0.22,10.5,1
150.0,0.035,0.32,10.4,1
138.0,0.05,0.18,10.5,1
142.0,0.024,0.47,12.0,1
142.0,0.024,0.47,12.0,1
124.0,0.042,0.19,9.2,1
92.0,0.036000000000000004,0.14,10.9,1
185.0,0.045,0.24,9.5,1
156.0,0.042,0.25,9.4,1
85.0,0.026000000000000002,0.24,11.3,1
189.0,0.054000000000000006,0.29,10.4,1
170.0,0.037000000000000005,0.33,9.4,1
104.0,0.027000000000000003,0.23,11.3,1
196.0,0.044000000000000004,0.27,8.8,1
130.0,0.045,0.2,10.8,1
173.0,0.037000000000000005,0.33,9.4,1
170.0,0.037000000000000005,0.33,9.4,1
114.0,0.154,0.21,9.2,1
144.0,0.044000000000000004,0.27,10.3,1
99.0,0.034,0.12,9.9,1
112.0,0.027000000000000003,0.24,12.4,1
167.0,0.040999999999999995,0.18,11.9,1
132.0,0.023,0.17,11.7,1
199.0,0.126,0.33,9.4,1
272.0,0.039,0.255,9.6,1
199.0,0.126,0.33,9.4,1
175.0,0.043,0.2,10.4,1
102.0,0.042,0.17,9.5,1
73.0,0.036000000000000004,0.15,11.9,1
116.0,0.024,0.25,12.5,1
55.0,0.016,0.28,13.4,1
114.0,0.026000000000000002,0.27,12.7,1
208.0,0.045,0.25,9.1,1
58.0,0.026000000000000002,0.19,10.5,1
176.0,0.046,0.25,10.4,1
176.0,0.046,0.25,10.4,1
110.0,0.03,0.28,12.5,1
176.0,0.046,0.25,10.4,1
183.0,0.038,0.21,9.0,1
120.0,0.045,0.15,9.8,1
183.0,0.038,0.21,9.0,1
142.0,0.033,0.28,10.7,1
111.0,0.033,0.18,12.4,1
76.0,0.028999999999999998,0.53,12.5,1
110.0,0.03,0.28,12.5,1
82.0,0.027999999999999997,0.36,12.1,1
163.0,0.040999999999999995,0.25,11.3,1
122.0,0.039,0.24,12.0,1
141.0,0.042,0.25,10.4,1
87.0,0.042,0.15,12.2,1
115.0,0.039,0.28,8.6,1
208.0,0.045,0.25,9.1,1
91.0,0.027999999999999997,0.28,12.1,1
125.0,0.032,0.35,12.0,1
58.0,0.026000000000000002,0.19,10.5,1
176.0,0.046,0.25,10.4,1
102.0,0.028999999999999998,0.35,11.9,1
94.0,0.024,0.31,13.7,1
78.0,0.03,0.17,11.3,1
88.0,0.036000000000000004,0.23,10.5,1
94.0,0.024,0.31,13.7,1
201.0,0.040999999999999995,0.2,10.1,1
76.0,0.024,0.37,12.3,1
89.0,0.031,0.36,12.0,1
78.0,0.03,0.17,11.3,1
183.0,0.04,0.28,9.5,1
152.0,0.043,0.27,11.4,1
118.0,0.045,0.25,11.9,1
18.0,0.032,0.24,10.0,1
18.0,0.032,0.24,10.0,1
102.0,0.034,0.13,11.3,1
133.0,0.045,0.78,11.7,1
129.0,0.022000000000000002,0.33,11.0,1
111.0,0.033,0.34,12.2,1
124.0,0.027999999999999997,0.14,10.7,1
84.0,0.038,0.26,10.9,1
113.0,0.04,0.29,10.2,1
118.0,0.045,0.25,11.9,1
130.0,0.047,0.21,11.1,1
159.0,0.045,0.26,11.2,1
152.0,0.043,0.27,11.4,1
169.0,0.047,0.25,10.6,1
151.0,0.047,0.35,10.3,1
203.0,0.054000000000000006,0.3,10.4,1
111.0,0.033,0.24,11.9,1
98.0,0.036000000000000004,0.23,11.9,1
129.0,0.043,0.23,10.4,1
126.0,0.052000000000000005,0.24,9.2,1
117.0,0.04,0.17,11.3,1
117.0,0.04,0.17,11.3,1
89.0,0.034,0.21,11.0,1
98.0,0.036000000000000004,0.23,11.9,1
147.0,0.031,0.28,12.9,1
21.0,0.027000000000000003,0.19,10.8,1
206.0,0.049,0.25,9.1,1
129.0,0.043,0.23,10.4,1
103.0,0.03,0.18,12.9,1
86.0,0.037000000000000005,0.18,12.2,1
126.0,0.052000000000000005,0.24,9.2,1
150.0,0.052000000000000005,0.23,10.3,1
128.0,0.059000000000000004,0.17,11.0,1
98.0,0.043,0.3,11.0,1
100.0,0.039,0.24,11.7,1
122.0,0.039,0.21,12.0,1
148.0,0.047,0.33,12.7,1
198.0,0.061,0.35,8.8,1
117.0,0.04,0.17,11.3,1
121.0,0.034,0.25,12.8,1
114.0,0.043,0.16,11.2,1
221.0,0.057,0.39,8.9,1
103.0,0.04,0.19,11.2,1
135.0,0.051,0.25,11.1,1
115.0,0.042,0.22,10.8,1
126.0,0.045,0.19,9.3,1
221.0,0.057,0.39,8.9,1
34.0,0.038,0.33,12.7,1
140.0,0.045,0.17,12.0,1
103.0,0.04,0.19,11.2,1
130.0,0.039,0.23,8.8,1
130.0,0.039,0.23,8.8,1
130.0,0.039,0.23,8.8,1
154.0,0.038,0.32,10.4,1
130.0,0.039,0.23,8.8,1
154.0,0.038,0.32,10.4,1
88.0,0.027000000000000003,0.39,14.0,1
130.0,0.039,0.23,8.8,1
294.0,0.035,0.25,13.1,1
88.0,0.028999999999999998,0.29,12.3,1
109.0,0.03,0.4,12.6,1
133.0,0.02,0.39,12.0,1
124.0,0.033,0.17,9.5,1
133.0,0.02,0.39,12.0,1
114.0,0.019,0.36,12.7,1
130.0,0.042,0.19,10.5,1
80.0,0.023,0.34,12.9,1
124.0,0.033,0.17,9.5,1
133.0,0.02,0.39,12.0,1
114.0,0.019,0.36,12.7,1
198.0,0.024,0.3,11.9,1
123.0,0.037000000000000005,0.68,12.0,1
133.0,0.031,0.34,12.5,1
118.0,0.034,0.28,12.1,1
82.0,0.019,0.19,12.5,1
113.0,0.043,0.16,9.9,1
147.0,0.036000000000000004,0.17,10.7,1
87.0,0.048,0.2,12.0,1
116.0,0.042,0.33,12.2,1
124.0,0.036000000000000004,0.33,12.4,1
125.0,0.038,0.36,12.4,1
140.0,0.039,0.21,10.3,1
87.0,0.048,0.2,12.0,1
154.0,0.05,0.41,10.5,1
98.0,0.051,0.15,9.5,1
106.0,0.046,0.2,10.5,1
90.0,0.027000000000000003,0.24,12.3,1
107.0,0.025,0.16,11.9,1
131.0,0.038,0.12,9.8,1
90.0,0.027000000000000003,0.24,12.3,1
76.0,0.04,0.1,11.4,1
115.0,0.040999999999999995,0.21,11.0,1
70.0,0.046,0.3,10.8,1
125.0,0.027000000000000003,0.18,12.8,1
123.0,0.055,0.17,11.0,1
148.0,0.035,0.19,10.2,1
114.0,0.026000000000000002,0.28,12.5,1
146.0,0.037000000000000005,0.24,11.6,1
107.0,0.025,0.16,11.9,1
131.0,0.038,0.12,9.8,1
89.0,0.036000000000000004,0.16,11.0,1
123.0,0.037000000000000005,0.21,10.9,1
127.0,0.044000000000000004,0.22,11.0,1
126.0,0.027000000000000003,0.34,12.5,1
127.0,0.044000000000000004,0.22,11.0,1
121.0,0.032,0.21,12.0,1
145.0,0.031,0.31,12.4,1
126.0,0.027000000000000003,0.34,12.5,1
97.0,0.022000000000000002,0.42,12.8,1
127.0,0.044000000000000004,0.22,11.0,1
177.0,0.035,0.28,9.1,1
156.0,0.033,0.45,12.4,1
98.0,0.031,0.29,12.9,1
126.0,0.045,0.21,10.9,1
164.0,0.045,0.25,10.8,1
142.0,0.04,0.21,10.6,1
106.0,0.053,0.33,9.0,1
154.0,0.043,0.3,12.0,1
131.0,0.040999999999999995,0.24,11.8,1
158.0,0.040999999999999995,0.18,10.6,1
74.0,0.033,0.335,12.3,1
54.0,0.10400000000000001,0.14,11.5,1
111.0,0.044000000000000004,0.13,11.1,1
106.0,0.053,0.33,9.0,1
111.0,0.142,0.29,9.9,1
92.0,0.036000000000000004,0.35,12.8,1
76.0,0.102,0.38,12.9,1
74.0,0.034,0.24,12.9,1
115.0,0.037000000000000005,0.16,12.0,1
154.0,0.043,0.3,12.0,1
151.0,0.045,0.15,11.2,1
86.0,0.040999999999999995,0.33,13.3,1
125.0,0.046,0.2,9.9,1
192.0,0.055,0.27,9.5,1
200.0,0.054000000000000006,0.27,9.4,1
119.0,0.047,0.2,11.0,1
150.0,0.055999999999999994,0.13,9.4,1
107.0,0.038,0.21,11.5,1
79.0,0.038,0.31,12.5,1
93.0,0.035,0.2,11.9,1
141.0,0.054000000000000006,0.25,10.4,1
151.0,0.045,0.15,11.2,1
141.0,0.035,0.22,12.5,1
147.0,0.039,0.23,11.0,1
115.0,0.059000000000000004,0.27,9.8,1
99.0,0.034,0.34,12.3,1
113.0,0.036000000000000004,0.16,11.0,1
113.0,0.036000000000000004,0.3,12.6,1
109.0,0.036000000000000004,0.29,11.6,1
99.0,0.034,0.34,12.3,1
86.0,0.02,0.21,13.4,1
115.0,0.059000000000000004,0.27,9.8,1
116.0,0.034,0.22,11.5,1
139.0,0.037000000000000005,0.27,11.6,1
147.0,0.039,0.25,11.1,1
147.0,0.039,0.23,11.0,1
131.0,0.043,0.13,11.3,1
173.0,0.043,0.24,9.9,1
105.0,0.025,0.26,12.6,1
100.0,0.028999999999999998,0.3,11.8,1
201.0,0.042,0.38,11.4,1
193.0,0.045,0.19,9.2,1
193.0,0.045,0.19,9.2,1
193.0,0.045,0.19,9.2,1
193.0,0.045,0.19,9.2,1
193.0,0.045,0.19,9.2,1
193.0,0.045,0.19,9.2,1
101.0,0.03,0.32,13.0,1
193.0,0.047,0.19,9.3,1
92.0,0.03,0.26,12.6,1
247.0,0.035,0.24,9.6,1
157.0,0.040999999999999995,0.215,8.0,1
105.0,0.03,0.24,11.8,1
154.0,0.043,0.23,10.2,1
126.0,0.051,0.33,12.7,1
214.0,0.061,0.38,9.4,1
115.0,0.044000000000000004,0.15,10.2,1
91.0,0.044000000000000004,0.32,12.0,1
100.0,0.045,0.22,11.3,1
118.0,0.038,0.23,11.8,1
129.0,0.039,0.22,10.9,1
99.0,0.043,0.48,9.8,1
154.0,0.06,0.23,12.2,1
125.0,0.057,0.16,11.1,1
214.0,0.061,0.38,9.4,1
140.0,0.065,0.16,11.4,1
115.0,0.044000000000000004,0.15,10.2,1
127.0,0.051,0.32,12.8,1
125.0,0.039,0.12,10.1,1
168.0,0.184,0.2,9.4,1
103.0,0.035,0.34,12.2,1
121.0,0.046,0.21,10.9,1
122.0,0.047,0.23,10.9,1
121.0,0.046,0.21,10.9,1
168.0,0.184,0.2,9.4,1
196.0,0.044000000000000004,0.28,9.4,1
80.0,0.043,0.25,11.4,1
73.0,0.044000000000000004,0.12,12.9,1
194.0,0.046,0.28,9.4,1
84.0,0.04,0.17,12.0,1
113.0,0.043,0.25,10.1,1
194.0,0.046,0.28,9.4,1
196.0,0.044000000000000004,0.28,9.4,1
184.0,0.047,0.25,9.2,1
109.0,0.039,0.24,11.8,1
105.0,0.028999999999999998,0.32,12.3,1
80.0,0.043,0.25,11.4,1
73.0,0.044000000000000004,0.12,12.9,1
91.0,0.032,0.24,12.3,1
93.0,0.032,0.22,13.5,1
142.0,0.033,0.32,12.8,1
96.0,0.022000000000000002,0.19,12.8,1
142.0,0.033,0.32,12.8,1
208.0,0.037000000000000005,0.24,11.0,1
124.0,0.039,0.35,10.6,1
96.0,0.039,0.46,12.4,1
142.0,0.048,0.3,12.9,1
152.0,0.047,0.19,11.1,1
95.0,0.032,0.24,12.9,1
64.0,0.042,0.145,11.8,1
243.0,0.057999999999999996,0.435,9.1,1
74.0,0.036000000000000004,0.18,12.7,1
96.0,0.036000000000000004,0.18,12.0,1
105.0,0.043,0.32,11.2,1
105.0,0.042,0.16,12.4,1
148.0,0.047,0.21,10.4,1
124.0,0.05,0.29,10.4,1
80.0,0.04,0.26,12.7,1
105.0,0.039,0.26,12.5,1
103.0,0.037000000000000005,0.17,12.0,1
117.0,0.047,0.17,11.6,1
126.0,0.035,0.25,12.6,1
178.0,0.042,0.17,10.2,1
70.0,0.036000000000000004,0.17,10.4,1
122.0,0.038,0.24,11.5,1
112.0,0.049,0.21,11.0,1
176.0,0.048,0.23,10.1,1
159.0,0.046,0.23,10.5,1
151.0,0.059000000000000004,0.22,12.1,1
146.0,0.047,0.165,9.9,1
87.0,0.034,0.425,11.4,1
189.0,0.048,0.38,9.5,1
189.0,0.048,0.38,9.5,1
189.0,0.048,0.38,9.5,1
41.0,0.046,0.27,10.9,1
98.0,0.05,0.17,9.5,1
125.0,0.048,0.3,12.6,1
98.0,0.05,0.17,9.5,1
104.0,0.059000000000000004,0.26,11.1,1
189.0,0.048,0.36,9.5,1
189.0,0.048,0.38,9.5,1
188.0,0.057999999999999996,0.18,10.6,1
185.0,0.057,0.18,10.6,1
157.0,0.055,0.16,10.8,1
41.0,0.046,0.27,10.9,1
101.0,0.047,0.17,9.9,1
132.0,0.06,0.22,11.3,1
90.0,0.034,0.22,12.6,1
81.0,0.034,0.36,12.5,1
87.0,0.032,0.43,12.4,1
132.0,0.038,0.2,11.8,1
119.0,0.026000000000000002,0.32,12.2,1
136.0,0.048,0.2,10.7,1
97.0,0.033,0.22,11.3,1
81.0,0.034,0.36,12.5,1
87.0,0.032,0.43,12.4,1
72.0,0.033,0.18,11.3,1
101.0,0.047,0.17,9.9,1
132.0,0.06,0.22,11.3,1
90.0,0.034,0.22,12.6,1
67.0,0.033,0.2,11.5,1
76.0,0.033,0.2,12.3,1
111.0,0.032,0.3,12.2,1
114.0,0.033,0.29,13.2,1
161.0,0.040999999999999995,0.18,10.2,1
117.0,0.039,0.22,11.5,1
114.0,0.033,0.29,13.2,1
111.0,0.032,0.3,12.2,1
139.0,0.051,0.15,11.0,1
121.0,0.034,0.28,13.2,1
135.0,0.045,0.19,9.5,1
132.0,0.047,0.22,10.2,1
161.0,0.040999999999999995,0.18,10.2,1
189.0,0.05,0.4,11.4,1
140.0,0.03,0.28,12.5,1
221.0,0.046,0.36,9.2,1
121.0,0.04,0.28,12.1,1
125.0,0.045,0.19,10.7,1
121.0,0.04,0.28,12.1,1
156.0,0.046,0.22,11.2,1
179.0,0.044000000000000004,0.23,10.6,1
126.0,0.037000000000000005,0.32,11.8,1
140.0,0.03,0.28,12.5,1
221.0,0.046,0.36,9.2,1
80.0,0.096,0.39,12.6,1
77.0,0.026000000000000002,0.24,12.8,1
112.0,0.026000000000000002,0.29,12.3,1
113.0,0.026000000000000002,0.28,12.3,1
91.0,0.036000000000000004,0.38,12.4,1
115.0,0.03,0.28,12.3,1
188.0,0.048,0.25,9.1,1
186.0,0.047,0.26,9.1,1
138.0,0.032,0.29,10.6,1
189.0,0.042,0.19,10.3,1
183.0,0.052000000000000005,0.33,9.5,1
95.0,0.037000000000000005,0.32,11.1,1
143.0,0.054000000000000006,0.46,10.8,1
120.0,0.027999999999999997,0.19,11.2,1
143.0,0.054000000000000006,0.46,10.8,1
99.0,0.024,0.27,11.4,1
94.0,0.034,0.18,11.2,1
119.0,0.037000000000000005,0.15,10.2,1
95.0,0.037000000000000005,0.32,11.1,1
183.0,0.052000000000000005,0.33,9.5,1
192.0,0.040999999999999995,0.32,10.2,1
111.0,0.051,0.23,11.0,1
148.0,0.032,0.3,11.5,1
127.0,0.036000000000000004,0.14,9.8,1
157.0,0.042,0.24,10.1,1
195.0,0.05,0.21,8.8,1
148.0,0.032,0.3,11.5,1
163.0,0.031,0.3,12.7,1
214.0,0.032,0.37,9.8,1
76.0,0.03,0.64,12.9,1
214.0,0.032,0.37,9.8,1
163.0,0.031,0.3,12.7,1
145.0,0.06,0.28,8.5,1
81.0,0.059000000000000004,0.29,12.7,1
105.0,0.026000000000000002,0.28,13.1,1
156.0,0.051,0.18,9.1,1
122.0,0.034,0.32,12.5,1
156.0,0.047,0.17,9.1,1
156.0,0.047,0.17,9.1,1
162.0,0.039,0.24,11.2,1
122.0,0.034,0.32,12.5,1
156.0,0.051,0.18,9.1,1
156.0,0.047,0.17,9.1,1
158.0,0.047,0.18,9.1,1
117.0,0.044000000000000004,0.29,11.5,1
86.0,0.037000000000000005,0.255,12.9,1
92.0,0.076,0.34,12.5,1
83.0,0.034,0.24,12.3,1
97.0,0.040999999999999995,0.24,11.4,1
113.0,0.052000000000000005,0.4,9.4,1
224.0,0.057,0.3,9.1,1
113.0,0.052000000000000005,0.4,9.4,1
106.0,0.04,0.17,12.0,1
111.0,0.04,0.25,11.1,1
97.0,0.035,0.27,11.8,1
106.0,0.042,0.16,11.4,1
224.0,0.057,0.3,9.1,1
128.0,0.033,0.15,12.1,1
178.0,0.057,0.34,10.4,1
